1,0
2,0
3,0
4,112.1
5,36.1
6,61.1
7,53.2
8,12.3
9,0
10,17.2
11,0.2
12,0.3
13,28.2
14,0.5
15,76.7
16,166.6
17,187.3
18,0
19,0
20,217.7
21,229.6
22,25
23,0
24,0
25,39.5
26,0
27,55.1
28,25.4
29,105.6
30,3.7
31,11.6
32,0
33,138.8
34,0
35,0
36,31.4
37,0
38,0
39,0
40,0
41,3.1
42,0
43,195.6
44,1.7
45,0
46,25.4
47,166.3
48,72.1
49,12
50,58.3
51,158.3
52,85.2
53,25.8
54,0
55,0.5
56,0
57,0
58,176.1
59,80.8
60,42.9
61,1
62,38.3
63,41.9
64,0
65,0
66,3.3
67,0
68,0
69,0
70,27
71,74.1
72,187.1
73,0
74,0
75,111.3
76,0
77,112
78,113.8
79,38.5
80,140.1
81,0
82,2
83,5.3
84,0
85,71.9
86,0
87,0
88,0
89,0
90,132.7
91,0.4
92,53.8
93,22.1
94,0
95,7.5
96,0.9
97,0
98,0
99,44.6
100,0
101,0
102,73.4
103,0
104,304.5
105,19.4
106,0
107,17
108,22.4
109,135.4
110,17.8
111,77.9
112,116.7
113,222.7
114,0
115,0
116,0
117,20
118,30.5
119,17.8
120,1.4
121,24.5
122,56.8
123,77.4
124,17
125,19.7
126,0
127,0
128,0
129,0
130,11.5
131,0
132,0
133,169.6
134,0
135,0
136,4.5
137,0
138,2.2
139,5.5
140,0
141,0
142,18.4
143,73.8
144,22.9
145,214.4
146,86.1
147,85.1
148,159.2
149,24.5
150,0
151,135.1
152,0
153,154.6
154,0
155,0
156,218
157,21.5
158,0
159,0
160,0
161,0
162,2.5
163,48.3
164,0
165,100.2
166,0
167,50.1
168,177.4
169,104.6
170,22.7
171,189.1
172,0
173,88.8
174,0
175,62
176,70.2
177,46.3
178,45.4
179,34.9
180,94.1
181,0
182,3.4
183,161.7
184,0
185,82.8
186,50.5
187,142.1
188,0
189,2.7
190,29.3
191,132.5
192,0.1
193,3.2
194,0
195,212.6
196,0
197,0
198,139.9
199,113.2
200,6.6
201,0
202,47.2
203,110.8
204,172.1
205,16.2
206,0
207,26.7
208,0
209,1.3
210,0
211,0
212,104.1
213,0
214,81.2
215,40.6
216,23.8
217,52.3
218,0
219,0
220,5
221,0
222,0
223,0
224,74.8
225,3.8
226,0
227,66
228,0
229,0
230,247.5
231,63.5
232,13
233,88.7
234,17.8
235,121.1
236,119
237,1.4
238,6.7
239,39.8
240,1
241,52.3
242,100.7
243,0
244,0
245,326.1
246,211.9
247,0.1
248,57.7
249,0.3
250,0
251,0
252,0
253,0
254,0
255,47.6
256,0
257,0.6
258,0
259,0
260,0
261,0
262,0
263,1.9
264,41.9
265,0
266,0
267,134.8
268,0
269,83.1
270,17.2
271,60.4
272,311.6
273,78.3
274,97.4
275,106.8
276,1.6
277,107.8
278,17.8
279,8.3
280,0
281,32.4
282,0
283,14.4
284,26
285,38
286,14.8
287,0.2
288,0
289,75.9
290,0
291,0
292,39.2
293,33.3
294,164.2
295,222.7
296,154.6
297,43.8
298,6.5
299,80.3
300,0.4
301,100.1
302,0.3
303,0
304,264.9
305,26.8
306,14.6
307,0
308,153.5
309,72.9
310,82.3
311,0
312,0
313,7
314,20.8
315,0.3
316,0.4
317,0
318,11.1
319,0
320,0
321,0
322,115
323,191.9
324,0
325,37.9
326,63.3
327,0
328,60.6
329,110.2
330,71.1
331,185
332,0
333,37.3
334,323.3
335,169
336,0
337,0.3
338,404.9
339,0.3
340,72.5
341,179.5
342,0
343,0
344,5.3
345,56.3
346,143.7
347,11.1
348,0
349,0
350,80.9
351,0
352,0
353,334
354,58.2
355,231.6
356,156.6
357,1.2
358,29.1
359,139.5
360,87
361,197.6
362,0
363,11.5
364,50.9
365,0
366,194.5
367,107.4
368,213.1
369,7.8
370,154.9
371,130.3
372,30
373,42.5
374,3.2
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,19
383,0
384,74.8
385,214.5
386,9.9
387,96.3
388,331.4
389,25.7
390,522.2
391,12.1
392,0
393,0
394,4.4
395,0.3
396,33.1
397,109.1
398,0
399,137.8
400,185.2
401,0
402,118.3
403,0
404,31.9
405,0
406,0
407,27.4
408,109.5
409,42.2
410,25
411,348.5
412,38.3
413,0
414,0
415,40.8
416,1.8
417,19.1
418,22.1
419,1.8
420,0
421,44.2
422,13.1
423,36
424,8.1
425,30.2
426,240.6
427,119.3
428,66.9
429,84.4
430,0.3
431,0
432,13.8
433,0
434,0
435,0
436,0
437,56.7
438,32.7
439,0
440,0.1
441,74.5
442,0
443,20.3
444,32.2
445,47.2
446,0
447,0
448,0
449,50.8
450,0
451,41.7
452,130.4
453,0
454,0
455,16
456,0
457,1.7
458,0
459,127.7
460,14.2
461,41
462,111.1
463,3.3
464,88.4
465,47.2
466,12.4
467,89.8
468,15.3
469,0
470,0
471,137.5
472,252.1
473,25.8
474,34.9
475,186.3
476,100.1
477,14.4
478,0
479,102.7
480,5.5
481,0
482,0
483,32.3
484,75.7
485,51.4
486,46
487,147.3
488,90.2
489,17
490,0.1
491,105.5
492,0
493,0
494,0
495,23
496,0
497,0
498,96.5
499,0
500,269.1
501,0.3
502,38.5
503,145.4
504,18.1
505,3.2
506,107
507,0.9
508,4.5
509,0
510,51.3
511,160.9
512,36.6
513,72.8
514,28
515,0.2
516,65.6
517,0
518,5.1
519,6.2
520,0
521,69.5
522,0
523,0
524,114.4
525,0
526,67.1
527,0.3
528,18.3
529,10.6
530,82.6
531,39.4
532,0
533,0.3
534,0
535,13.8
536,0
537,0
538,53.1
539,44.3
540,0
541,0
542,0
543,0
544,0.4
545,0
546,0
547,150.5
548,21.5
549,0
550,0
551,11.3
552,44.7
553,0
554,137.7
555,0
556,31.8
557,162.9
558,0
559,78.1
560,46
561,49.9
562,0
563,0
564,3.6
565,0
566,0
567,0
568,5.3
569,0
570,228.8
571,14
572,273.9
573,14.6
574,0
575,15.1
576,0
577,136.7
578,208.4
579,260.4
580,167.3
581,90.6
582,243.9
583,0
584,34.6
585,0
586,0
587,0
588,0
589,14.7
590,0
591,0
592,220.8
593,0
594,0
595,6.6
596,252.9
597,34.6
598,67
599,0
600,39.8
601,188.4
602,191.5
603,95.6
604,39.3
605,33.8
606,0.7
607,0
608,0
609,16.7
610,0
611,10.8
612,0
613,0
614,104.4
615,35.8
616,30
617,0
618,0
619,0
620,0
621,36.3
622,0
623,0
