0,1
0,2
0,3
112.1,4
36.1,5
61.1,6
53.2,7
12.3,8
0,9
17.2,10
0.2,11
0.3,12
28.2,13
0.5,14
76.7,15
166.6,16
187.3,17
0,18
0,19
217.7,20
229.6,21
25,22
0,23
0,24
39.5,25
0,26
55.1,27
25.4,28
105.6,29
3.7,30
11.6,31
0,32
138.8,33
0,34
0,35
31.4,36
0,37
0,38
0,39
0,40
3.1,41
0,42
195.6,43
1.7,44
0,45
25.4,46
166.3,47
72.1,48
12,49
58.3,50
158.3,51
85.2,52
25.8,53
0,54
0.5,55
0,56
0,57
176.1,58
80.8,59
42.9,60
1,61
38.3,62
41.9,63
0,64
0,65
3.3,66
0,67
0,68
0,69
27,70
74.1,71
187.1,72
0,73
0,74
111.3,75
0,76
112,77
113.8,78
38.5,79
140.1,80
0,81
2,82
5.3,83
0,84
71.9,85
0,86
0,87
0,88
0,89
132.7,90
0.4,91
53.8,92
22.1,93
0,94
7.5,95
0.9,96
0,98
44.6,99
0,100
0,101
73.4,102
0,103
304.5,104
19.4,105
0,106
17,107
22.4,108
135.4,109
17.8,110
77.9,111
116.7,112
222.7,113
0,114
0,115
0,116
20,117
30.5,118
17.8,119
1.4,120
24.5,121
56.8,122
77.4,123
17,124
19.7,125
0,126
0,127
0,128
0,129
11.5,130
0,131
0,132
169.6,133
0,134
0,135
4.5,136
0,137
2.2,138
5.5,139
0,140
0,141
18.4,142
73.8,143
22.9,144
214.4,145
86.1,146
85.1,147
159.2,148
24.5,149
0,150
135.1,151
0,152
154.6,153
0,154
0,155
218,156
21.5,157
0,158
0,159
0,160
0,161
2.5,162
48.3,163
0,164
100.2,165
0,166
50.1,167
177.4,168
104.6,169
22.7,170
189.1,171
0,172
88.8,173
0,174
62,175
70.2,176
46.3,177
45.4,178
34.9,179
94.1,180
0,181
3.4,182
161.7,183
0,184
82.8,185
50.5,186
142.1,187
0,188
2.7,189
29.3,190
132.5,191
0.1,192
3.2,193
0,194
212.6,195
0,196
0,197
139.9,198
113.2,199
6.6,200
0,201
47.2,202
110.8,203
172.1,204
16.2,205
0,206
26.7,207
0,208
1.3,209
0,210
0,211
104.1,212
0,213
81.2,214
40.6,215
23.8,216
52.3,217
0,218
0,219
5,220
0,221
0,222
0,223
74.8,224
3.8,225
0,226
66,227
0,228
0,229
247.5,230
63.5,231
13,232
88.7,233
17.8,234
121.1,235
119,236
1.4,237
6.7,238
39.8,239
1,240
52.3,241
100.7,242
0,243
0,244
326.1,245
211.9,246
0.1,247
57.7,248
0.3,249
0,250
0,251
0,252
0,253
0,254
47.6,255
0,256
0.6,257
0,258
0,259
0,260
0,261
0,262
1.9,263
41.9,264
0,265
0,266
134.8,267
0,268
83.1,269
17.2,270
60.4,271
311.6,272
78.3,273
97.4,274
106.8,275
1.6,276
107.8,277
17.8,278
8.3,279
0,280
32.4,281
0,282
14.4,283
26,284
38,285
14.8,286
0.2,287
0,288
75.9,289
0,290
0,291
39.2,292
33.3,293
164.2,294
222.7,295
154.6,296
43.8,297
6.5,298
80.3,299
0.4,300
100.1,301
0.3,302
0,303
264.9,304
26.8,305
14.6,306
0,307
153.5,308
72.9,309
82.3,310
0,311
0,312
7,313
20.8,314
0.3,315
0.4,316
0,317
11.1,318
0,319
0,320
0,321
115,322
191.9,323
0,324
37.9,325
63.3,326
0,327
60.6,328
110.2,329
71.1,330
185,331
0,332
37.3,333
323.3,334
169,335
0,336
0.3,337
404.9,338
0.3,339
72.5,340
179.5,341
0,342
0,343
5.3,344
56.3,345
143.7,346
11.1,347
0,348
0,349
80.9,350
0,351
0,352
334,353
58.2,354
231.6,355
156.6,356
1.2,357
29.1,358
139.5,359
87,360
197.6,361
0,362
11.5,363
50.9,364
0,365
194.5,366
107.4,367
213.1,368
7.8,369
154.9,370
130.3,371
30,372
42.5,373
3.2,374
0,375
0,376
0,377
0,378
0,379
0,380
0,381
19,382
0,383
74.8,384
214.5,385
9.9,386
96.3,387
331.4,388
25.7,389
522.2,390
12.1,391
0,392
0,393
4.4,394
0.3,395
33.1,396
109.1,397
0,398
137.8,399
185.2,400
0,401
118.3,402
0,403
31.9,404
0,405
0,406
27.4,407
109.5,408
42.2,409
25,410
348.5,411
38.3,412
0,413
0,414
40.8,415
1.8,416
19.1,417
22.1,418
1.8,419
0,420
44.2,421
13.1,422
36,423
8.1,424
30.2,425
240.6,426
119.3,427
66.9,428
84.4,429
0.3,430
0,431
13.8,432
0,433
0,434
0,435
0,436
56.7,437
32.7,438
0,439
0.1,440
74.5,441
0,442
20.3,443
32.2,444
47.2,445
0,446
0,447
0,448
50.8,449
0,450
41.7,451
130.4,452
0,453
0,454
16,455
0,456
1.7,457
0,458
127.7,459
14.2,460
41,461
111.1,462
3.3,463
88.4,464
47.2,465
12.4,466
89.8,467
15.3,468
0,469
0,470
137.5,471
252.1,472
25.8,473
34.9,474
186.3,475
100.1,476
14.4,477
0,478
102.7,479
5.5,480
0,481
0,482
32.3,483
75.7,484
51.4,485
46,486
147.3,487
90.2,488
17,489
0.1,490
105.5,491
0,492
0,493
0,494
23,495
0,496
0,497
96.5,498
0,499
269.1,500
0.3,501
38.5,502
145.4,503
18.1,504
3.2,505
107,506
0.9,507
4.5,508
0,509
51.3,510
160.9,511
36.6,512
72.8,513
28,514
0.2,515
65.6,516
0,517
5.1,518
6.2,519
0,520
69.5,521
0,522
0,523
114.4,524
0,525
67.1,526
0.3,527
18.3,528
10.6,529
82.6,530
39.4,531
0,532
0.3,533
0,534
13.8,535
0,536
0,537
53.1,538
44.3,539
0,540
0,541
0,542
0,543
0.4,544
0,545
0,546
150.5,547
21.5,548
0,549
0,550
11.3,551
44.7,552
0,553
137.7,554
0,555
31.8,556
162.9,557
0,558
78.1,559
46,560
49.9,561
0,562
0,563
3.6,564
0,565
0,566
0,567
5.3,568
0,569
228.8,570
14,571
273.9,572
14.6,573
0,574
15.1,575
0,576
136.7,577
208.4,578
260.4,579
167.3,580
90.6,581
243.9,582
0,583
34.6,584
0,585
0,586
0,587
0,588
14.7,589
0,590
0,591
220.8,592
0,593
0,594
6.6,595
252.9,596
34.6,597
67,598
0,599
39.8,600
188.4,601
191.5,602
95.6,603
39.3,604
33.8,605
0.7,606
0,607
0,608
16.7,609
0,610
10.8,611
0,612
0,613
104.4,614
35.8,615
30,616
0,617
0,618
0,619
0,620
36.3,621
0,622
0,623
