79,1
0,2
0,3
198.6,4
30.8,5
49.8,6
42.2,7
55.4,8
0,9
45.4,10
4.2,11
3.4,12
20.6,13
67.4,14
94.4,15
101.2,16
78.2,17
0,18
0,19
227.4,20
144.6,21
173,22
0,23
0,24
12.4,25
0,26
129.4,27
41.6,28
100.2,29
4.2,30
4,31
0,32
91,33
162.6,34
0,35
99.2,36
8.2,37
0,38
253.2,39
0,40
10.2,41
0,42
168.2,43
77.2,44
0,45
163.4,46
111,47
121,48
26.4,49
43.2,50
110.2,51
135,52
152.8,53
0,54
0,55
0,56
0,57
125.8,58
92.4,59
36.8,60
65,61
169.6,62
91,63
0,64
0,65
2.8,66
0,67
0,68
0,69
147.8,70
172.4,71
171.6,72
0,73
192.6,74
140.4,75
0,76
106.8,77
120.8,78
65,79
73.2,80
0,81
2.4,82
15.6,83
0,84
210.4,85
0,86
0,87
0,88
0,89
98.6,90
6.6,91
45.4,92
88.4,93
0,94
11.2,95
67.4,96
0,98
96.4,99
0,100
0,101
123.8,102
0,103
139.8,104
229.6,105
0,106
62.2,107
212.4,108
96,109
87.2,110
122.4,111
154.4,112
179.8,113
0,114
0,115
0,116
204,117
100.2,118
7.2,119
0.2,120
12,121
131.4,122
50,123
50,124
60.2,125
0,126
0,127
0,128
0,129
2.6,130
0,131
0,132
107,133
0,134
0,135
249.2,136
0,137
18.6,138
8.2,139
0,140
0,141
11.8,142
29.2,143
132.8,144
131.2,145
65.4,146
108.8,147
251.6,148
32.8,149
215.2,150
185.4,151
0,152
120.4,153
0,154
0,155
210.8,156
55.4,157
0,158
0,159
0,160
0,161
8.6,162
157.8,163
0,164
167,165
0,166
217.8,167
145.2,168
153.4,169
6,170
237.8,171
0,172
157.2,173
17.2,174
84.2,175
23.6,176
90.6,177
131.2,178
69.6,179
139,180
0,181
36.8,182
194.8,183
0,184
59.6,185
80.6,186
214.2,187
223.4,188
36.2,189
166.2,190
152.2,191
0,192
3.4,193
0,194
249.4,195
224,196
2,197
166.8,198
137,199
88.2,200
0,201
32.2,202
77.4,203
183.8,204
38,205
0,206
10.6,207
0,208
6.4,209
0,210
0,211
184.2,212
0,213
85.6,214
184.2,215
169.6,216
150,217
0,218
0,219
1,220
0,221
0,222
0,223
140.4,224
15.6,225
0,226
98.4,227
0,228
0,229
151.4,230
286.2,231
185.4,232
162.2,233
6.6,234
237.2,235
97.2,236
96.8,237
46,238
118.4,239
54,240
129.8,241
129,242
0,243
10.4,244
279.4,245
210.2,246
2.2,247
33.4,248
2.8,249
0,250
0,251
0,252
0,253
0,254
15.2,255
0,256
2.2,257
0,258
0,259
0,260
0,261
267.8,262
76.2,263
50.6,264
0,265
0,266
277,267
0,268
128.4,269
77.2,270
103.2,271
327,272
53.8,273
77,274
104.4,275
15.4,276
65.8,277
101,278
227.2,279
0,280
64,281
0,282
117.6,283
67.4,284
53.8,285
48,286
1,287
0,288
45.6,289
0,290
0,291
226.4,292
143.4,293
121.8,294
155,295
155.4,296
93.8,297
120.8,298
99.2,299
0,300
28.8,301
14.4,302
0,303
237.8,304
95,305
116.6,306
286,307
55,308
51,309
58.6,310
0,311
0,312
9.4,313
11.4,314
0,315
17.8,316
0,317
5.2,318
0,319
0,320
0,321
91.4,322
177.4,323
0,324
117,325
54,326
0,327
43.2,328
186.8,329
198,330
272.8,331
215.6,332
97,333
543.6,334
126.4,335
1,336
0,337
227.8,338
1.2,339
134.6,340
220.8,341
0,342
18.4,343
64,344
81.2,345
82,346
18.2,347
0,348
0,349
23.2,350
0,351
0,352
179,353
85.6,354
125.4,355
130.8,356
14.6,357
15.2,358
122.2,359
63.4,360
191,361
107.8,362
49.8,363
138.2,364
23,365
182.8,366
198.8,367
210,368
5.2,369
165.6,370
149.4,371
88.6,372
26.6,373
2.6,374
0,375
0,376
0,377
0,378
0,379
0,380
0,381
40.2,382
225.4,383
88.2,384
183.8,385
168.8,386
134.8,387
133,388
80.2,389
309.8,390
39,391
0,392
0,393
67,394
0,395
133.8,396
102.6,397
0,398
173.2,399
195.4,400
0,401
31.4,402
0,403
19.4,404
0,405
0,406
124.8,407
177.6,408
79.6,409
6,410
160.4,411
139.8,412
117.6,413
0,414
141.2,415
36.6,416
5.4,417
121.8,418
0,419
0,420
165.2,421
71.2,422
99,423
23.8,424
121.4,425
221.6,426
81.4,427
148.6,428
69.4,429
0.6,430
0,431
108,432
89.4,433
0,434
0,435
0,436
54.8,437
50.8,438
0,439
268.6,440
88.6,441
0,442
22.2,443
99.4,444
229.8,445
0,446
0,447
0,448
21,449
0,450
30.6,451
141.2,452
0,453
0,454
12.8,455
0,456
81.6,457
0,458
65.4,459
139.4,460
73,461
105.2,462
9.6,463
33.4,464
16.2,465
87.4,466
102.2,467
7,468
0,469
212,470
141,471
123.2,472
90.6,473
11.6,474
164,475
83.4,476
133.2,477
0,478
78.4,479
3.6,480
0,481
0,482
44.4,483
44.8,484
213.8,485
45.8,486
184.4,487
94.8,488
71.2,489
6,490
80.8,491
0,492
2.2,493
0,494
240.8,495
0,496
0,497
117,498
0,499
212.8,500
3,501
195.4,502
95.4,503
110.4,504
0,505
246.2,506
5,507
79.2,508
0,509
38.6,510
195.6,511
55.4,512
26.6,513
97.8,514
18.8,515
82.6,516
0,517
8.8,518
105.2,519
0,520
127,521
0,522
0,523
113.6,524
120.8,525
94.8,526
2.6,527
146.6,528
2.2,529
72,530
55.2,531
0,532
50.2,533
0,534
192.8,535
0,536
89.6,537
99.2,538
20,539
0,540
0,541
0,542
3,543
43.4,544
0,545
0,546
214.2,547
71.4,548
0,549
0,550
7.8,551
30.8,552
0,553
200.4,554
0,555
46.4,556
184.8,557
0,558
77.6,559
136.8,560
11,561
0,562
0,563
115.2,564
3.6,565
0,566
218.6,567
167,568
0,569
207.6,570
5.6,571
312,572
87,573
0,574
23.8,575
0,576
132,577
236.2,578
235,579
295,580
173.6,581
225.2,582
0,583
99.4,584
0,585
0,586
0,587
0,588
10.2,589
0,590
0,591
120.4,592
0,593
0,594
182,595
164,596
244.8,597
101.4,598
0,599
46.8,600
119.2,601
163,602
109.8,603
38,604
205,605
0,606
0,607
0,608
15.6,609
0,610
4.4,611
0,612
0,613
73.6,614
49.2,615
245.4,616
0,617
0,618
0,619
0,620
164.4,621
0,622
0,623
